127.0.0.1 - - [05/Feb/2020:22:08:52 -0800] "GET / HTTP/1.1" 404 705
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:55 -0800] "GET /HPlusSample/images/products/mineralwater-raspberry.jpg HTTP/1.1" 200 88567
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:55 -0800] "GET /HPlusSample/images/employees/HenryTwill.jpg HTTP/1.1" 200 59000
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:55 -0800] "GET /HPlusSample/images/employees/JessicaNewton.jpg HTTP/1.1" 200 33119
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:55 -0800] "GET /HPlusSample/images/employees/MariaSontas.jpg HTTP/1.1" 200 57976
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:55 -0800] "GET /HPlusSample/images/employees/AngelaHaston.jpg HTTP/1.1" 200 65419
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:55 -0800] "GET /HPlusSample/images/employees/MichaelLewiston.jpg HTTP/1.1" 200 72804
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:55 -0800] "GET /HPlusSample/images/employees/PhiTang.jpg HTTP/1.1" 200 67567
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:59 -0800] "GET /HPlusSample/images/backgrounds/running.jpg HTTP/1.1" 200 152503
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:59 -0800] "GET /HPlusSample/images/backgrounds/discthrower.jpg HTTP/1.1" 200 154239
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:59 -0800] "GET /HPlusSample/images/backgrounds/swimming.jpg HTTP/1.1" 200 231759
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:59 -0800] "GET /HPlusSample/images/backgrounds/soccer.jpg HTTP/1.1" 200 86343
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:08:59 -0800] "GET /HPlusSample/images/backgrounds/cycling.jpg HTTP/1.1" 200 277290
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:19 -0800] "GET /HPlusSample/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/hpluslogo.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/vitamin-c.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/vitamin-bcomplex.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/mineralwater-blueberry.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/proteinbar-chocolate.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/vitamin-a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/vitamin-calcium.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/vitamin-d.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/vitamin-flaxseed-oil.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/vitamin-iron.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/mineralwater-lemonlime.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/vitamin-magnesium.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/vitamin-multi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/proteinbar-peanutbutter.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/mineralwater-strawberry.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/proteinbar-lemon.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/mineralwater-orange.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/mineralwater-peach.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/products/mineralwater-raspberry.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/employees/HenryTwill.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/employees/JessicaNewton.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/employees/PhiTang.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/employees/MariaSontas.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/backgrounds/running.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/employees/AngelaHaston.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/employees/MichaelLewiston.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/backgrounds/swimming.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/employees/HenryTwill_outline.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/backgrounds/cycling.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/backgrounds/soccer.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:20 -0800] "GET /HPlusSample/images/backgrounds/discthrower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:21 -0800] "GET /favicon.ico HTTP/1.1" 404 716
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:30 -0800] "GET /HPlusSample/search?search=water HTTP/1.1" 200 10412
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:30 -0800] "GET /HPlusSample/productImgPath HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:36 -0800] "GET /HPlusSample/addProducts?product=productName HTTP/1.1" 200 10431
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:36 -0800] "GET /HPlusSample/productImgPath HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:44 -0800] "GET /HPlusSample/addProducts?product=productName HTTP/1.1" 200 10431
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:09:44 -0800] "GET /HPlusSample/productImgPath HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:12:26 -0800] "GET /HPlusSample/search?search=water HTTP/1.1" 200 10412
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:12:26 -0800] "GET /HPlusSample/productImgPath HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:12:33 -0800] "GET /HPlusSample/addProducts?product=productName HTTP/1.1" 200 10412
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:12:33 -0800] "GET /HPlusSample/productImgPath HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:12:41 -0800] "GET /HPlusSample/addProducts?product=productName HTTP/1.1" 200 10412
0:0:0:0:0:0:0:1 - - [05/Feb/2020:22:12:41 -0800] "GET /HPlusSample/productImgPath HTTP/1.1" 404 731
